charts/learning_rate,charts/episodic_return,_timestamp,losses/policy_loss,losses/old_approx_kl,_runtime,charts/SPS,losses/explained_variance,losses/approx_kl,losses/value_loss,global_step,losses/entropy,losses/clipfrac,charts/episodic_length,_step
0.00027419356047175825,,1763260101.1041741,0.00033930037170648575,-0.003309442661702633,79.93572306632996,797.0,0.6902822256088257,9.672064334154129e-05,8.257741928100586,43136,0.5759521722793579,0.0,,568
0.0002728110703174025,,1763260105.4932864,-0.014604311436414719,-0.021103959530591965,84.32483530044556,777.0,0.9880579710006714,0.0026742061600089073,0.807816743850708,45440,0.5749112963676453,0.005859375,,595
0.00027188941021449864,,1763260108.4862914,-0.011090800166130066,-0.0035078059881925583,87.3178403377533,764.0,0.7452164888381958,0.0004320964217185974,0.6042007207870483,46976,0.5716234445571899,0.0,,612
0.0002718126052059233,,1763260108.7519705,-0.04421704635024071,-0.0059012360870838165,87.58351945877075,763.0,0.8495436310768127,0.007472464814782143,39.92632293701172,47104,0.617580771446228,0.001953125,,614
0.0002708909451030195,,1763260111.6213155,0.0020002201199531555,-0.0007648169994354248,90.45286440849304,753.0,0.009524226188659668,0.00029211491346359253,275.3739929199219,48640,0.4700698256492615,0.0,,630
0.0002705069200601429,,1763260112.7853215,-3.1109899282455444e-05,-5.635060369968414e-05,91.6168704032898,749.0,-0.0074166059494018555,7.674098014831543e-07,0.4888913333415985,49280,0.5462716221809387,0.0,,636
0.0002702765050344169,,1763260113.4893332,0.005682151764631271,-0.020165923982858658,92.32088208198547,747.0,0.005165219306945801,0.0016339607536792755,277.25555419921875,49664,0.5875830054283142,0.0,,640
0.00026966206496581435,,1763260115.3631938,0.0011861026287078857,-0.0013352883979678154,94.19474267959595,741.0,0.9257846474647522,2.6726163923740387e-05,29.38882064819336,50688,0.5340636968612671,0.0,,650
,283.0,1763260117.7318704,,,96.56341934204102,,,,,52018,,,283.0,664
0.00026774193975143135,,1763260121.0314417,-0.0031993314623832703,0.011872846633195877,99.86299061775208,728.0,0.8369845151901245,0.003320499323308468,1.7955385446548462,53888,0.5870023965835571,0.0,,684
0.0002675115247257054,,1763260121.7403684,-0.002420671284198761,0.0011422382667660713,100.57191729545593,726.0,0.11984992027282715,4.9977563321590424e-05,0.17585863173007965,54272,0.5612412691116333,0.0,,689
0.0002671274996828288,,1763260123.0207534,-0.0002696104347705841,-0.003505331464111805,101.85230231285095,722.0,2.7179718017578125e-05,0.00030717533081769943,60.66122055053711,54912,0.6103188395500183,0.0,,698
,80.0,1763260123.5551736,,,102.38672256469727,,,,,55192,,,80.0,702
,500.0,1763260124.3908925,,,103.22244143486023,,,,,55692,,,500.0,707
0.0002652841794770211,,1763260128.1103055,-0.0015229769051074982,0.0021172789856791496,106.94185447692871,715.0,0.005797088146209717,9.56980511546135e-05,197.27316284179688,57984,0.5460451245307922,0.0,,729
0.00026359446928836405,,1763260133.2635522,-0.01699070632457733,0.019032882526516914,112.09510111808777,705.0,0.40393227338790894,0.004942252300679684,0.023994628340005875,60800,0.47431883215904236,0.01953125,,757
,376.0,1763260133.9769874,,,112.80853629112244,,,,,61209,,,376.0,762
0.0002630568342283368,,1763260134.9356244,0.00015320628881454468,0.005058672279119492,113.76717329025269,701.0,0.0060117244720458984,0.00022167712450027466,133.5485076904297,61696,0.4744250476360321,0.0,,767
0.00026251919916830957,,1763260136.5111787,0.002642149105668068,0.014821674674749374,115.34272766113281,699.0,0.6637663245201111,0.0016834400594234467,2.9191431999206543,62592,0.4940190613269806,0.0078125,,775
,157.0,1763260138.528507,,,117.36005592346191,,,,,63725,,,157.0,788
0.0002618279540911317,,1763260138.7402,-0.0011108778417110443,-0.0074421437457203865,117.57174897193909,695.0,-0.1863476037979126,0.00023096147924661636,232.6107635498047,63744,0.5256471633911133,0.0,,789
0.0002614439290482551,,1763260139.9560258,-0.0013133063912391663,-0.0018571680411696434,118.7875747680664,692.0,0.6807941198348999,9.399931877851486e-05,1.700085163116455,64384,0.5634965896606445,0.0,,797
0.0002610599040053785,,1763260141.210535,-0.004193365573883057,-0.0007430864498019218,120.04208397865295,690.0,0.1255955696105957,0.00013461802154779434,241.70718383789062,65024,0.5660886168479919,0.0,,806
,243.0,1763260142.4519844,,,121.28353333473206,,,,,65756,,,243.0,815
,343.0,1763260149.909178,,,128.74072694778442,,,,,69702,,,343.0,863
0.0002577572886366397,,1763260151.5039067,-0.005323454737663269,-0.002653377130627632,130.33545565605164,675.0,0.4284588098526001,0.0007596984505653381,0.33794963359832764,70528,0.4263821244239807,0.0,,872
0.00025752687361091375,,1763260152.1549122,-0.005563333630561829,0.002781256102025509,130.98646116256714,674.0,0.7063548564910889,0.0021167704835534096,22.14490509033203,70912,0.5394208431243896,0.0,,876
0.00025522272335365415,,1763260159.043996,-0.011057127267122269,0.01932419091463089,137.87554502487183,667.0,-0.5576126575469971,0.005118238739669323,0.06309112906455994,74752,0.5877524614334106,0.021484375,,916
0.00025491550331935287,,1763260160.0266237,0.0029614605009555817,-0.004581102170050144,138.8581726551056,666.0,0.02932065725326538,0.00010847952216863632,148.73477172851562,75264,0.5608692169189453,0.0,,922
0.0002546082832850516,,1763260161.0694883,-0.011502057313919067,0.005723465234041214,139.90103721618652,664.0,-0.009077191352844238,0.00021271221339702606,145.3457794189453,75776,0.5637155175209045,0.0,,930
0.00025414745323359966,,1763260162.406464,-0.0021302402019500732,0.0002873344346880913,141.2380130290985,663.0,-0.19444358348846436,9.105820208787918e-05,0.02902907505631447,76544,0.572121262550354,0.0,,938
,500.0,1763260162.8944998,,,141.72604870796204,,,,,76833,,,500.0,941
0.0002539170382078737,,1763260163.1089811,0.0029549412429332733,-0.009444089606404305,141.9405300617218,662.0,0.0004018545150756836,0.0005740504711866379,270.7872314453125,76928,0.5841019153594971,0.0,,942
0.0002535330131649971,,1763260164.276795,-0.021181464195251465,0.009768389165401459,143.10834383964539,661.0,-0.1323082447052002,0.0029510222375392914,0.02413971722126007,77568,0.5364474654197693,0.0,,948
0.00025199694209732115,,1763260169.0380504,-0.020115822553634644,0.008674747310578823,147.8695993423462,656.0,0.7390768527984619,0.003268078900873661,0.0016132246237248182,80128,0.5059252977371216,0.0078125,,974
,500.0,1763260170.0183241,,,148.8498730659485,,,,,80658,,,500.0,980
,500.0,1763260170.977849,,,149.8093979358673,,,,,81158,,,500.0,985
0.00025076806196011603,,1763260172.858837,0.00603223592042923,0.005476793274283409,151.69038581848145,653.0,0.0005353689193725586,0.0010996870696544647,244.10964965820312,82176,0.4579913318157196,0.0,,995
0.0002506144519429654,,1763260173.2970138,-0.00952920876443386,-0.014148913323879242,152.12856268882751,652.0,-0.10473024845123291,0.0008083004504442215,0.0004305657930672169,82432,0.48218485713005066,0.0,,997
0.0002495391818229109,,1763260176.563083,-0.003982901573181152,0.000542590394616127,155.39463186264038,650.0,0.0014876723289489746,0.000720752403140068,346.8638000488281,84224,0.5058150291442871,0.0,,1015
0.0002492319617886096,,1763260177.4974449,-0.01764712855219841,0.001975143328309059,156.32899379730225,649.0,-0.00020635128021240234,0.0014698859304189682,128.97109985351562,84736,0.4739031493663788,0.009765625,,1020
0.00024854071671143174,,1763260179.6021357,-0.004606927745044231,-0.002268030308187008,158.43368458747864,647.0,-0.6229219436645508,0.0016944380477070808,0.006681984290480614,85888,0.5079110264778137,0.009765625,,1031
0.00024738864158280194,,1763260182.8960304,-0.005045190453529358,-0.007150676101446152,161.72757935523987,646.0,0.02679574489593506,0.0007069576531648636,0.006054901052266359,87808,0.40746209025382996,0.00390625,,1050
,500.0,1763260183.3995593,,,162.23110818862915,,,,,88158,,,500.0,1053
,500.0,1763260184.2639508,,,163.09549975395203,,,,,88658,,,500.0,1058
0.0002453917113598436,,1763260188.5986066,-0.005270763766020536,-0.0060898615047335625,167.43015551567078,643.0,0.4697797894477844,0.0005645649507641792,0.00016331952065229416,91136,0.4146471619606018,0.00390625,,1082
,500.0,1763260188.6455338,,,167.4770827293396,,,,,91158,,,500.0,1083
0.00024485407629981637,,1763260190.188461,-0.01256214827299118,0.019876254722476006,169.02000999450684,642.0,-0.26150453090667725,0.010064790025353432,0.00031038932502269745,92032,0.46338579058647156,0.052734375,,1091
0.00024393241619691253,,1763260192.82355,-0.030697690322995186,0.005978569388389587,171.6550989151001,641.0,0.3647359609603882,0.004732364788651466,0.0004166357102803886,93568,0.4328945577144623,0.001953125,,1106
0.00024324117111973464,,1763260194.849124,-0.0036149099469184875,0.0022081704810261726,173.68067288398743,640.0,0.0004680752754211426,0.0004762830212712288,100.68434143066406,94720,0.36786556243896484,0.001953125,,1118
0.00024278034106828272,,1763260196.170441,-0.014433756470680237,0.004780522547662258,175.00198984146118,640.0,-0.5944541692733765,0.0025273384526371956,0.00027018249966204166,95488,0.3915838599205017,0.00390625,,1125
0.0002423195110168308,,1763260197.5640638,0.0006626024842262268,0.008220751769840717,176.3956127166748,639.0,0.0003885626792907715,0.0021161576732993126,50.3526496887207,96256,0.420256644487381,0.0,,1133
0.0002415514609310776,,1763260199.8439121,-0.0015681833028793335,0.0024333959445357323,178.67546105384827,638.0,0.029673457145690918,0.00010807719081640244,0.00016944832168519497,97536,0.34670400619506836,0.0,,1145
0.0002403993858024478,,1763260203.1940157,-0.009031366556882858,0.005962205119431019,182.02556467056274,636.0,0.13350141048431396,0.0008728587999939919,4.9634891183814034e-05,99456,0.3452392518520355,0.0,,1164
0.00024032258079387248,,1763260203.4184694,0.0006217446643859148,0.06180994212627411,182.2500183582306,636.0,0.05740422010421753,0.014549176208674908,0.00036174990236759186,99584,0.41885051131248474,0.05078125,,1165
0.00023993855575099587,,1763260204.550555,0.005972009152173996,0.00840483233332634,183.3821039199829,636.0,0.00038111209869384766,0.00078573077917099,54.7508659362793,100224,0.48249292373657227,0.0,,1172
,500.0,1763260206.1485534,,,184.98010230064392,,,,,101158,,,500.0,1181
,500.0,1763260207.0537045,,,185.88525342941284,,,,,101658,,,500.0,1186
0.00023840245557948947,,1763260209.0956264,0.0021040383726358414,0.012059060856699944,187.927175283432,634.0,0.00021976232528686523,0.002083616331219673,150.04220581054688,102784,0.5126770734786987,0.001953125,,1197
0.0002374039904680103,,1763260212.0522192,0.0018108077347278595,0.0022860970348119736,190.88376808166504,633.0,-0.10699892044067383,0.0001524854451417923,0.00030551274539902806,104448,0.4030846655368805,0.0,,1213
,500.0,1763260212.320269,,,191.15181803703308,,,,,104658,,,500.0,1215
0.0002366359403822571,,1763260214.3864875,-0.004609692841768265,0.0015687430277466774,193.21803641319275,631.0,0.000597834587097168,0.0001713847741484642,218.3689727783203,105728,0.3990507423877716,0.0,,1226
,500.0,1763260215.073352,,,193.90490102767944,,,,,106158,,,500.0,1230
0.00023609830532222986,,1763260215.9541683,-0.021388225257396698,0.006908378563821316,194.78571724891663,631.0,0.025930345058441162,0.002258376218378544,0.00019815089763142169,106624,0.4286918640136719,0.00390625,,1234
,500.0,1763260217.8837857,,,196.71533465385437,,,,,107658,,,500.0,1245
,500.0,1763260219.5446274,,,198.3761763572693,,,,,108658,,,500.0,1254
0.0002338709746254608,,1763260222.7823005,-0.010832644999027252,0.00025766342878341675,201.613849401474,627.0,0.24353402853012085,0.006056632846593857,0.012361795641481876,110336,0.4059864580631256,0.01171875,,1271
,500.0,1763260227.9954867,,,206.82703566551208,,,,,113158,,,500.0,1299
0.0002297235041623935,,1763260235.991678,-0.0027767904102802277,0.003562813624739647,214.82322692871094,620.0,0.00047910213470458984,8.166767656803131e-05,78.32455444335938,117248,0.38020411133766174,0.0,,1339
0.0002296466991538182,,1763260236.2170157,-0.012193478643894196,0.005259765312075615,215.0485646724701,620.0,0.32732051610946655,0.002541918307542801,0.013405920006334782,117376,0.3877726197242737,0.01171875,,1340
0.00022910906409379095,,1763260237.7790856,-0.013175185769796371,-0.0018345648422837257,216.6106345653534,620.0,0.0006278157234191895,0.0014403117820620537,101.8340835571289,118272,0.4175560176372528,0.0,,1349
0.00022826420899946243,,1763260239.9630306,-0.003893040120601654,0.0021098433062434196,218.7945795059204,620.0,6.002187728881836e-05,0.00035262759774923325,80.24895477294922,119680,0.3355855941772461,0.001953125,,1363
0.00022811059898231179,,1763260240.2893293,-0.0054402947425842285,-0.008852099999785423,219.1208782196045,620.0,0.11223375797271729,0.00034260377287864685,0.0002617257705423981,119936,0.39483022689819336,0.0,,1365
0.0002278033789480105,,1763260241.1325328,0.001298602670431137,0.0018830979242920876,219.9640817642212,620.0,-0.25820136070251465,0.00042773131281137466,0.00045376643538475037,120448,0.3922949433326721,0.0,,1370
0.00022718893887940794,,1763260242.8800566,-0.0010562725365161896,0.003442085348069668,221.71160554885864,620.0,0.3448110818862915,0.0016635609790682793,0.0003298298688605428,121472,0.40208908915519714,0.0,,1380
0.00022711213387083262,,1763260243.0805628,-0.03032952919602394,-0.01863255351781845,221.9121117591858,620.0,-0.033963918685913086,0.005439808592200279,0.0001590542815392837,121600,0.39977091550827026,0.01953125,,1381
0.00022672810882795602,,1763260244.2338233,0.0023178569972515106,-0.002578815445303917,223.06537222862244,619.0,9.530782699584961e-05,0.0003546420484781265,194.35159301757812,122240,0.430400013923645,0.0,,1388
0.0002262672787765041,,1763260245.514806,-0.04091309756040573,0.019224099814891815,224.34635496139526,619.0,0.2137683629989624,0.013405815698206425,0.0003488407819531858,123008,0.3614184260368347,0.064453125,,1395
0.00022603686375077814,,1763260246.190759,-0.0048803165555000305,0.0016891853883862495,225.02230787277222,619.0,-0.2569429874420166,0.0002474328503012657,0.018115952610969543,123392,0.3611433207988739,0.0,,1399
0.00022565283870790154,,1763260247.2777648,0.0010172836482524872,-0.00051084253937006,226.10931372642517,619.0,-0.35257160663604736,0.00019644666463136673,0.00019747382611967623,124032,0.3684815466403961,0.0,,1405
0.0002240399335278198,,1763260251.9921138,0.0016909129917621613,0.0039031291380524635,230.82366275787354,618.0,0.0007545948028564453,0.0006784265860915184,212.32981872558594,126720,0.377926766872406,0.0,,1432
0.0002239631285192445,,1763260252.2041469,-0.006530977785587311,-0.0011129770427942276,231.0356957912445,618.0,-0.5191010236740112,0.0007570032030344009,0.016388121992349625,126848,0.42452272772789,0.001953125,,1433
0.00022258063836488873,,1763260256.171857,0.00940381083637476,0.00254847202450037,235.00340604782104,617.0,-0.3531010150909424,0.003427715040743351,0.00030621123732998967,129152,0.378534734249115,0.01171875,,1455
,500.0,1763260256.2184222,,,235.0499711036682,,,,,129158,,,500.0,1456
0.0002225038333563134,,1763260256.427585,0.0008055921643972397,-0.0005545057356357574,235.25913381576538,617.0,0.0005554556846618652,5.252659320831299e-06,0.029303552582859993,129280,0.4012239873409271,0.0,,1457
,500.0,1763260264.745396,,,243.57694482803345,,,,,135158,,,500.0,1514
0.0002185867924708873,,1763260265.9197235,0.0046628788113594055,0.00774257630109787,244.75127243995667,620.0,-0.10252022743225098,0.0004086252301931381,0.009238343685865402,135808,0.37197136878967285,0.0,,1521
0.00021835637744516134,,1763260266.5595014,-7.265806198120117e-05,-0.0009631477296352386,245.39105033874512,620.0,-0.00012505054473876953,1.0289251804351807e-05,301.5743713378906,136192,0.3482773005962372,0.0,,1525
0.0002182027674280107,,1763260266.953336,-0.01474650576710701,0.0070983292534947395,245.78488492965698,620.0,-0.04212188720703125,0.000850447453558445,0.000117577648779843,136448,0.35996705293655396,0.001953125,,1527
,500.0,1763260267.19,,,246.02154898643494,,,,,136658,,,500.0,1529
,500.0,1763260268.013425,,,246.8449740409851,,,,,137158,,,500.0,1534
0.00021766513236798346,,1763260268.4216826,-0.006735377013683319,-9.03252512216568e-05,247.25323152542114,620.0,-0.520888090133667,0.0007837619632482529,0.011900998651981354,137344,0.38732919096946716,0.0,,1536
0.00021720430231653154,,1763260269.6563652,-0.0015972983092069626,0.0008899783715605736,248.48791408538818,620.0,-0.14274609088897705,0.0016898894682526588,0.0002601637679617852,138112,0.26600381731987,0.0078125,,1543
0.00021712749730795622,,1763260269.9074051,-0.011536285281181335,0.002444487065076828,248.73895406723022,620.0,-0.00018143653869628906,0.0007237941026687622,51.371944427490234,138240,0.3049638271331787,0.001953125,,1545
0.0002170506922993809,,1763260270.1121209,-0.0016048438847064972,0.0035866983234882355,248.94366979599,620.0,-0.05138826370239258,0.0009444095194339752,0.00993536226451397,138368,0.420418918132782,0.0,,1546
0.0002162826422136277,,1763260271.8594089,-0.003780834376811981,0.0025118784978985786,250.6909577846527,621.0,-0.30011284351348877,0.0011763470247387886,0.00018178517348133028,139648,0.4439443349838257,0.001953125,,1558
,500.0,1763260271.8944724,,,250.72602128982544,,,,,139658,,,500.0,1559
,500.0,1763260272.3955023,,,251.22705125808716,,,,,140158,,,500.0,1563
0.00021582181216217577,,1763260272.755054,-0.007692847400903702,-0.0015056086704134941,251.58660292625427,622.0,-0.1863158941268921,0.0005878908559679985,0.0008479952812194824,140416,0.4009759724140167,0.0,,1566
,500.0,1763260275.927897,,,254.75944590568542,,,,,142658,,,500.0,1588
0.00021443932200782,,1763260276.1401823,-0.0030461475253105164,-0.004638235084712505,254.9717311859131,622.0,2.4616718292236328e-05,0.0006909733638167381,66.51229858398438,142720,0.4693194031715393,0.0,,1589
0.00021390168694779277,,1763260277.632583,-0.025838391855359077,-0.002774840220808983,256.4641318321228,622.0,-0.44245779514312744,0.008437169715762138,0.00016723920998629183,143616,0.5046115517616272,0.01953125,,1597
0.0002132872468791902,,1763260279.3182569,0.002421189099550247,0.03864398971199989,258.14980578422546,622.0,-0.15973055362701416,0.006950359791517258,0.00043859562720172107,144640,0.3693849444389343,0.033203125,,1607
0.00021321044187061489,,1763260279.5441527,-0.014012660831212997,0.0008485438302159309,258.3757016658783,622.0,-0.00021767616271972656,0.0038383295759558678,187.58702087402344,144768,0.42936453223228455,0.0390625,,1609
0.00021313363686203957,,1763260279.7386034,0.004238802939653397,-0.005875502713024616,258.57015228271484,622.0,0.05561798810958862,0.00043208617717027664,0.007440133485943079,144896,0.46857768297195435,0.0,,1610
0.00021298002684488893,,1763260280.1420882,-0.01173308864235878,-0.017231397330760956,258.9736371040344,622.0,-0.25898027420043945,0.00332074798643589,0.0001470081479055807,145152,0.43558987975120544,0.005859375,,1612
0.0002121351717505604,,1763260282.4266076,-0.007318681105971336,0.015201825648546219,261.25815653800964,622.0,0.11982440948486328,0.0011081937700510025,0.00027077621780335903,146560,0.4417271614074707,0.0,,1626
0.00021144392667338252,,1763260284.0333645,0.008967321366071701,-0.007709513418376446,262.86491346359253,623.0,0.00017374753952026367,0.0036799339577555656,235.4786376953125,147712,0.4998374581336975,0.0,,1638
0.00020844854589086026,,1763260289.7425325,0.0015753135085105896,-0.0012693814933300018,268.57408142089844,629.0,-0.0001512765884399414,0.0014845002442598343,228.5760955810547,152704,0.5113610625267029,0.001953125,,1687
0.00020568356558214873,,1763260296.8319821,-0.0004304647445678711,0.003756847232580185,275.6635310649872,629.0,-0.11383223533630371,0.00043503008782863617,0.009197148494422436,157312,0.4959193766117096,0.0,,1732
,500.0,1763260298.8357065,,,277.6672554016113,,,,,158658,,,500.0,1745
0.0002043778804363683,,1763260300.234943,-0.0005386956036090851,0.006310218945145607,279.0664918422699,629.0,-0.24768054485321045,0.0009066872298717499,0.0002027715090662241,159488,0.444426953792572,0.0,,1753
0.00020430107542779297,,1763260300.406234,-0.01774602383375168,-0.014832524582743645,279.2377829551697,630.0,-0.15584111213684082,0.002804746851325035,0.00017713745182845742,159616,0.524621844291687,0.009765625,,1754
,500.0,1763260302.003684,,,280.83523297309875,,,,,160658,,,500.0,1765
0.00020345622033346444,,1763260302.5222154,-0.018994569778442383,0.006895240396261215,281.353764295578,630.0,-0.003041505813598633,0.003933362662792206,0.00023767919628880918,161024,0.4563579559326172,0.01953125,,1768
0.0002029185852734372,,1763260303.5261078,-0.01603761501610279,-8.787773549556732e-05,282.3576567173004,631.0,-0.398029088973999,0.002019466832280159,0.0004796659923158586,161920,0.5358694791793823,0.001953125,,1777
0.00020038401999045163,,1763260308.5086741,-0.010276585817337036,-0.0046619875356554985,287.34022307395935,635.0,-0.07666230201721191,0.001099354587495327,0.0003383915754966438,166144,0.492430716753006,0.0,,1818
0.00020007679995615035,,1763260309.121877,0.003315933048725128,-0.0027831019833683968,287.9534258842468,635.0,-0.010463356971740723,0.0005091512575745583,0.00046794814988970757,166656,0.4291776120662689,0.0,,1823
0.0001983870897674933,,1763260312.542698,1.566857099533081e-05,-0.008233877830207348,291.3742468357086,638.0,0.11420148611068726,0.0005584033206105232,0.00021890953939873725,169472,0.4235926568508148,0.0,,1851
0.00019807988428510725,,1763260313.1039786,-0.015249976888298988,-0.005545745603740215,291.9355275630951,638.0,0.021663010120391846,0.0019001374021172523,0.00011797502520494163,169984,0.4660431444644928,0.001953125,,1856
,500.0,1763260314.486308,,,293.31785702705383,,,,,171158,,,500.0,1868
,500.0,1763260315.0651414,,,293.89669036865234,,,,,171658,,,500.0,1873
,500.0,1763260315.5382886,,,294.3698375225067,,,,,172158,,,500.0,1877
0.00019623656407929957,,1763260316.706842,0.0033467449247837067,0.014901910908520222,295.53839087486267,641.0,-0.17034542560577393,0.0007228581234812737,0.00035723517066799104,173056,0.417620450258255,0.0,,1886
0.00019569892901927233,,1763260318.1764302,0.008912630379199982,0.00843340065330267,297.0079791545868,641.0,-0.12108445167541504,0.0024364907294511795,8.897388761397451e-05,173952,0.47199803590774536,0.0,,1895
0.0001952380989678204,,1763260319.4265115,-9.81651246547699e-05,-0.0009436327964067459,298.25806045532227,641.0,-9.059906005859375e-05,0.00022484734654426575,104.42630004882812,174720,0.5295596122741699,0.0,,1903
0.00019500768394209445,,1763260320.001611,-0.004455165006220341,0.00021991413086652756,298.83315992355347,641.0,0.05579948425292969,0.0002609407529234886,0.00014056224608793855,175104,0.43210369348526,0.0,,1906
0.00019431643886491656,,1763260321.8471947,0.006043924018740654,0.001116541214287281,300.67874360084534,641.0,1.1742115020751953e-05,0.0016882633790373802,187.4568634033203,176256,0.4793965816497803,0.0,,1918
0.00019416282884776592,,1763260322.200344,-0.029890015721321106,0.014694500714540482,301.03189301490784,641.0,-0.05189847946166992,0.005324964411556721,0.000294934754492715,176512,0.47626790404319763,0.005859375,,1920
0.00019262672867625952,,1763260326.2113118,-0.017541225999593735,0.009405652061104774,305.04286074638367,641.0,-0.9146937131881714,0.0018059778958559036,0.00045799603685736656,179072,0.496685266494751,0.0078125,,1945
0.000191781873581931,,1763260327.9081123,0.0010792426764965057,-0.006901992484927177,306.73966121673584,642.0,-0.024228930473327637,0.001744164153933525,0.00022009377426002175,180480,0.5538944005966187,0.0,,1959
0.00019093701848760247,,1763260329.9564905,0.004702676087617874,0.005879693664610386,308.7880394458771,642.0,-1.3834342956542969,0.0008409237489104271,0.008582934737205505,181888,0.48547279834747314,0.0,,1973
,500.0,1763260331.6006978,,,310.4322466850281,,,,,183146,,,500.0,1985
0.000189861748367548,,1763260332.4919255,-0.002402001991868019,0.010219642892479897,311.32347440719604,643.0,-0.00015115737915039062,0.00030514784157276154,411.6390380859375,183680,0.48620519042015076,0.001953125,,1991
0.0001891705032903701,,1763260333.7150958,0.0021931156516075134,-0.006414118222892284,312.5466446876526,644.0,-0.07672262191772461,0.008210099302232265,0.009965173900127411,184832,0.527123749256134,0.013671875,,2002
0.00018886328325606883,,1763260334.2914698,-0.0024243928492069244,0.0005566077306866646,313.12301874160767,645.0,-0.1010209321975708,3.945920616388321e-05,0.0077125742100179195,185344,0.5499066710472107,0.0,,2007
0.00018832564819604158,,1763260335.3379393,-0.0009153597056865692,-1.8455088138580322e-05,314.1694881916046,646.0,-0.00020551681518554688,0.00010553188621997833,198.98651123046875,186240,0.4525286853313446,0.0,,2016
0.00018809523317031562,,1763260335.7511985,-0.021110594272613525,0.011258509010076523,314.5827474594116,646.0,-0.03044915199279785,0.0035064993426203728,0.00031104072695598006,186624,0.5516040325164795,0.0,,2019
0.00018778801313601434,,1763260336.3394592,-0.00947723537683487,0.0018141763284802437,315.1710081100464,646.0,-0.12430310249328613,0.0012516481801867485,0.00040462843026034534,187136,0.45687538385391235,0.0,,2024
0.0001876344031188637,,1763260336.6430786,-0.011794999241828918,-0.0042451657354831696,315.474627494812,647.0,-0.1560204029083252,0.0011056382209062576,0.010915560647845268,187392,0.4958619773387909,0.0,,2027
,500.0,1763260336.818734,,,315.65028285980225,,,,,187646,,,500.0,2029
,500.0,1763260337.3923495,,,316.2238984107971,,,,,188146,,,500.0,2034
0.00018655913299880922,,1763260338.6398478,0.0005101822316646576,0.005088509991765022,317.4713966846466,648.0,-8.14199447631836e-05,0.0004981458187103271,206.414306640625,189184,0.5005936622619629,0.0,,2045
0.00018617510795593262,,1763260339.4144676,-0.003109849989414215,0.005946215242147446,318.24601650238037,649.0,-0.0448155403137207,0.00021028518676757812,0.00673282565549016,189824,0.5437215566635132,0.0,,2051
0.00018609831749927253,,1763260339.5804136,0.0007126182317733765,0.0017636176198720932,318.4119625091553,649.0,-0.1361778974533081,0.00018445216119289398,0.00016796922136563808,189952,0.47249895334243774,0.0,,2052
0.00018502304737921804,,1763260342.2233758,-0.0024204328656196594,-0.008910848759114742,321.0549247264862,649.0,-2.6226043701171875e-05,0.0007268572226166725,264.6283874511719,191744,0.5205347537994385,0.0,,2070
0.00018463902233634144,,1763260343.1613045,-0.0013611111789941788,-0.0005891835317015648,321.99285340309143,649.0,-0.026525497436523438,8.032005280256271e-05,0.008210867643356323,192384,0.5351204872131348,0.0,,2076
,500.0,1763260345.7446442,,,324.57619309425354,,,,,194146,,,500.0,2093
0.00018356375221628696,,1763260345.921733,0.0003100745379924774,0.0003642188385128975,324.75328183174133,649.0,-3.135204315185547e-05,0.00022469181567430496,185.78514099121094,194176,0.5359358787536621,0.0,,2094
0.00018210445705335587,,1763260348.8834877,0.002665371634066105,-0.013867036439478397,327.7150366306305,651.0,-0.18599116802215576,0.00044654589146375656,0.00034879849408753216,196608,0.5188709497451782,0.0,,2117
0.0001806451618904248,,1763260351.877314,0.003950387239456177,-0.0003747865557670593,330.70886301994324,652.0,0.0016025304794311523,0.0051540471613407135,0.00038766401121392846,199040,0.5110493898391724,0.005859375,,2141
0.0001803379418561235,,1763260352.610225,-0.002144956961274147,0.005451014265418053,331.441773891449,653.0,-0.016675949096679688,0.0007627159357070923,0.0003345945733599365,199552,0.47412723302841187,0.0,,2146
,500.0,1763260352.6695518,,,331.5011007785797,,,,,199646,,,500.0,2147
0.0001802611368475482,,1763260352.85133,-0.00703536719083786,0.00203611608594656,331.68287897109985,652.0,-2.682209014892578e-05,0.0005522621795535088,31.29701805114746,199680,0.5237841606140137,0.0,,2148
0.00017980030679609627,,1763260353.9742818,-0.00831085816025734,0.00042726658284664154,332.8058307170868,653.0,-0.01676309108734131,0.0008807405829429626,0.00020168944320175797,200448,0.49840396642684937,0.0,,2155
,500.0,1763260356.558201,,,335.3897500038147,,,,,202146,,,500.0,2172
0.0001780337915988639,,1763260358.0172226,0.0003189891576766968,-0.005607347935438156,336.84877157211304,654.0,-0.042672038078308105,0.0006468351930379868,3.6957484553568065e-05,203392,0.556763768196106,0.0,,2185
0.0001776497665559873,,1763260358.7960548,-0.0014105793088674545,-0.004791044630110264,337.62760376930237,654.0,-8.320808410644531e-05,7.309671491384506e-05,84.30155181884766,204032,0.5570249557495117,0.0,,2192
0.0001772657415131107,,1763260359.5533714,0.0030759871006011963,-0.0038297390565276146,338.38492035865784,654.0,-0.06729984283447266,0.0014155255630612373,0.009936545975506306,204672,0.5165228843688965,0.0,,2198
0.00017718893650453538,,1763260359.6870651,-0.01068020612001419,0.016023818403482437,338.5186140537262,655.0,-0.08392393589019775,0.005426960065960884,0.00022979086497798562,204800,0.47865763306617737,0.009765625,,2199
,500.0,1763260361.020572,,,339.85212087631226,,,,,206015,,,500.0,2211
