losses/clipfrac,charts/episodic_return,charts/SPS,losses/policy_loss,losses/entropy,_timestamp,_step,losses/value_loss,charts/episodic_length,charts/learning_rate,losses/explained_variance,_runtime,global_step,losses/approx_kl,losses/old_approx_kl
0.0,,849.0,0.013508453965187073,0.5986377000808716,1763260106.4251404,539,2.952326536178589,,0.0002768049016594887,0.9877012372016907,72.90124249458313,38784,0.0014803437516093254,0.0028775809332728386
0.017578125,,839.0,-0.009360939264297485,0.5827274918556213,1763260107.8963602,547,66.4926528930664,,0.00027634407160803676,0.20757675170898438,74.37246227264404,39552,0.0019111018627882004,0.008078010752797127
,463.0,,,,1763260109.5614922,555,,463.0,,,76.03759431838989,40404,,
0.001953125,,816.0,0.003454986959695816,0.5487455725669861,1763260110.7755613,559,1.5989524126052856,,0.000275576050626114,-0.10866880416870117,77.25166344642639,40832,0.0002187006175518036,0.007334616035223007
0.0,,799.0,0.0012289434671401978,0.48236069083213806,1763260112.974044,568,1.2244231700897217,,0.00027503841556608677,-0.2778986692428589,79.4501461982727,41728,0.00045282579958438873,0.008466480299830437
,155.0,,,,1763260117.6015127,595,,155.0,,,84.07761478424072,44116,,
0.0,,760.0,-0.011321714147925377,0.5968677997589111,1763260120.336292,612,40.19050216674805,,0.0002728878753259778,0.875095009803772,86.81239414215088,45312,0.0005835285410284996,0.0029659410938620567
,246.0,,,,1763260120.617496,614,,246.0,,,87.09359812736511,45485,,
0.0,,747.0,-0.002712361514568329,0.5421472787857056,1763260123.0809443,630,83.7963638305664,,0.0002721198252402246,0.6855818033218384,89.55704641342163,46592,0.0005921162664890289,0.002122271806001663
0.01171875,,743.0,-0.022384535521268845,0.5701409578323364,1763260124.0938551,636,53.408485412597656,,0.0002718126052059233,0.8717028498649597,90.56995725631714,47104,0.0048000020906329155,0.023343730717897415
0.0,,741.0,0.003523506224155426,0.5891233086585999,1763260124.8314686,640,0.367253839969635,,0.00027158219018019736,0.10027134418487549,91.30757069587708,47488,0.0009208833798766136,0.01299071405082941
,500.0,,,,1763260126.5950968,650,,500.0,,,93.0711989402771,48448,,
0.01171875,,727.0,-0.008877027779817581,0.6001777052879333,1763260129.2358062,664,1.316574215888977,,0.0002701997000258416,0.895186722278595,95.7119083404541,49792,0.0054159462451934814,0.00860896147787571
0.0,,719.0,-0.0017988458275794983,0.5752650499343872,1763260132.504049,684,131.472900390625,,0.0002691244299057871,0.7523952722549438,98.98015117645264,51584,0.00015256088227033615,0.0025365417823195457
0.0,,717.0,0.0009805262088775635,0.567108690738678,1763260133.2206385,689,151.83685302734375,,0.00026889401488006115,0.013531804084777832,99.69674062728882,51968,0.00021000485867261887,-0.0013241497799754143
0.001953125,,713.0,-0.004113566130399704,0.6271873712539673,1763260134.879099,698,148.85189819335938,,0.0002683563798200339,0.287872850894928,101.35520100593567,52864,0.002026204951107502,0.012350245378911495
,449.0,,,,1763260135.577805,702,,449.0,,,102.0539071559906,53258,,
,243.0,,,,1763260136.3142471,707,,243.0,,,102.79034924507141,53741,,
0.0,,703.0,-0.0033744722604751587,0.6275032758712769,1763260139.1688046,729,0.11201437562704086,,0.00026697388966567814,0.7339898347854614,105.64490675926208,55168,0.00010826904326677322,-0.00029795896261930466
,500.0,,,,1763260143.7640486,757,,500.0,,,110.24015069007874,57657,,
,500.0,,,,1763260144.757765,762,,500.0,,,111.23386716842651,58157,,
,500.0,,,,1763260145.7961946,767,,500.0,,,112.272296667099,58657,,
0.0,,686.0,0.005795675329864025,0.5160185694694519,1763260147.5024154,775,0.011879446916282177,,0.00026436251937411726,0.15892010927200317,113.97851753234863,59520,0.0007356768473982811,0.005799940787255764
0.009765625,,682.0,-0.037769999355077744,0.574966549873352,1763260149.8270884,788,0.0026637129485607147,,0.00026359446928836405,0.33183103799819946,116.30319046974182,60800,0.007205784320831299,0.01877344399690628
0.064453125,,682.0,-0.010410331189632416,0.6039106249809265,1763260150.041569,789,0.002315531950443983,,0.00026351766427978873,-1.0092437267303467,116.51767110824585,60928,0.01784825697541237,0.04688476771116257
0.0,,679.0,-0.0018034204840660095,0.5522235631942749,1763260151.5325036,797,0.001230740686878562,,0.0002630568342283368,-0.3209223747253418,118.00860571861267,61696,0.00018387753516435623,-0.003254956565797329
,288.0,,,,1763260152.9796414,806,,288.0,,,119.45574355125427,62470,,
0.0,,675.0,-0.0011573508381843567,0.5581144690513611,1763260154.2561383,815,49.1668701171875,,0.0002622119791340083,0.006826579570770264,120.7322404384613,63104,1.6079284250736237e-05,-0.00023547839373350143
,500.0,,,,1763260162.8515809,863,,500.0,,,129.32768297195435,67967,,
0.013671875,,663.0,-0.0038392581045627594,0.5721244215965271,1763260164.6356945,872,0.0004996987408958375,,0.0002587557537481189,0.09821426868438721,131.11179661750793,68864,0.0048317499458789825,0.010377936065196991
0.013671875,,662.0,-0.02791757881641388,0.510688841342926,1763260165.3473768,876,0.0004714277165476233,,0.0002585253387223929,-0.24092817306518555,131.82347893714905,69248,0.00502138864248991,-0.011690204031765461
0.0,,653.0,0.023473158478736877,0.44702351093292236,1763260172.7781599,916,144.00071716308594,,0.000256144383456558,-0.00016939640045166016,139.25426197052002,73216,0.0022835563868284225,-0.00546208955347538
0.0,,652.0,-0.00917544960975647,0.4468015134334564,1763260173.9465277,922,0.00019444884674157947,,0.0002557603584136814,0.4050824046134949,140.42262983322144,73856,0.0003492850810289383,-0.00483393669128418
0.0,,651.0,0.0008784830570220947,0.4607691764831543,1763260175.306028,930,211.48193359375,,0.00025529952836222947,0.0009812116622924805,141.78213000297546,74624,0.0004732133820652962,0.003638024441897869
0.0,,650.0,-0.013623751699924469,0.5175653696060181,1763260176.950572,938,6.040210428182036e-05,,0.0002547618933022022,-0.3642066717147827,143.42667412757874,75520,0.003288860432803631,0.014469667337834835
0.0,,649.0,0.0027663633227348328,0.444340318441391,1763260177.468303,941,0.006077256519347429,,0.0002546082832850516,0.49923115968704224,143.94440507888794,75776,0.0003012455999851227,0.004566948860883713
0.001953125,,649.0,0.00998169556260109,0.3453145921230316,1763260177.686145,942,0.0005214743432588875,,0.00025453147827647626,-0.06666886806488037,144.16224718093872,75904,0.0020608771592378616,0.01108086109161377
0.0,,648.0,-0.001263168640434742,0.4811020791530609,1763260178.8668542,948,0.00021079249563626945,,0.00025414745323359966,-1.210822582244873,145.34295630455017,76544,0.0024674423038959503,0.017526237294077873
0.0,,642.0,0.007071308791637421,0.4749254286289215,1763260183.831374,974,75.10623931884766,,0.00025261135306209326,-0.00021970272064208984,150.30747604370117,79104,0.0012298496440052986,-0.006796770729124546
0.0,,641.0,-0.0027317963540554047,0.4360625445842743,1763260185.0173411,980,0.00559992017224431,,0.00025222732801921666,0.025493502616882324,151.49344325065613,79744,0.0001306142657995224,-0.000636683776974678
0.0,,641.0,0.0017376765608787537,0.4925714433193207,1763260185.9678032,985,0.004254278261214495,,0.00025192013708874583,0.25404006242752075,152.44390535354614,80256,0.0006625112146139145,0.0021253935992717743
0.0,,639.0,0.011831790208816528,0.45629751682281494,1763260187.9035215,995,0.006711806170642376,,0.00025130569702014327,-0.42126965522766113,154.37962365150452,81280,0.0009047724306583405,0.000975368544459343
0.017578125,,639.0,0.007281661033630371,0.525465190410614,1763260188.3631604,997,0.00017654799739830196,,0.00025115208700299263,0.18996083736419678,154.83926248550415,81536,0.004237310029566288,-0.009684721007943153
0.00390625,,636.0,-0.037584275007247925,0.5155232548713684,1763260191.7192364,1015,0.00603280495852232,,0.00025007681688293815,-0.11105942726135254,158.19533848762512,83328,0.004745446145534515,0.025239206850528717
0.00390625,,635.0,-0.016352206468582153,0.462397962808609,1763260192.6526477,1020,0.00426715612411499,,0.00024976959684863687,0.47796761989593506,159.1287498474121,83840,0.0025762682780623436,-0.012935749255120754
0.017578125,,634.0,-0.013939648866653442,0.49076390266418457,1763260194.7731254,1031,0.0001965831615962088,,0.000249078351771459,0.0066928863525390625,161.2492275238037,84992,0.0038882410153746605,-0.007154121063649654
0.0,,632.0,-0.001587100327014923,0.4628748297691345,1763260198.1466396,1050,0.0001587866136105731,,0.0002479262766428292,0.2500736713409424,164.62274169921875,86912,0.0027182521298527718,0.00927011203020811
0.0,,632.0,0.00032236427068710327,0.3911059498786926,1763260198.651211,1053,173.94044494628906,,0.00024777266662567854,-3.743171691894531e-05,165.12731313705444,87168,0.0001338571310043335,-0.0023763272911310196
0.0,,631.0,0.005533918738365173,0.4100091755390167,1763260199.5437374,1058,498.2470703125,,0.00024746544659137726,-0.0003266334533691406,166.01983952522278,87680,0.0005154451355338097,-0.0016778698191046715
0.0,,629.0,-0.00615842267870903,0.47715920209884644,1763260203.846746,1082,16.23197364807129,,0.0002460061514284462,6.246566772460938e-05,170.32284808158875,90112,0.0003122938796877861,-0.0035231495276093483
0.001953125,,629.0,0.004902541637420654,0.49209216237068176,1763260204.0655344,1083,0.005754808895289898,,0.00024592934641987085,0.06109499931335449,170.54163646697998,90240,0.0006878767162561417,0.004643367603421211
,500.0,,,,1763260205.4836922,1091,,500.0,,,171.9597942829132,91101,,
,500.0,,,,1763260208.262209,1106,,500.0,,,174.7383110523224,92601,,
0.001953125,,626.0,-0.014146178960800171,0.4940911531448364,1763260210.5951545,1118,0.006341786589473486,,0.0002437788061797619,0.044602394104003906,177.07125663757324,93824,0.004129490815103054,-0.013933670707046986
0.001953125,,625.0,0.022443853318691254,0.4799218773841858,1763260211.9898639,1125,0.00011471605102997273,,0.00024331797612830997,0.02726072072982788,178.46596598625183,94592,0.0035729994997382164,0.017963675782084465
0.013671875,,624.0,-0.019272221252322197,0.5314494967460632,1763260213.4159145,1133,0.0006823778967373073,,0.00024285714607685804,0.03618651628494263,179.89201664924622,95360,0.008707862347364426,0.07387159019708633
,500.0,,,,1763260215.5794337,1145,,500.0,,,182.05553579330444,96601,,
0.001953125,,621.0,-0.0027446597814559937,0.3675532937049866,1763260219.247091,1164,0.00017383192607667297,,0.00024093702086247504,-0.13301944732666016,185.72319316864014,98560,0.0008185235783457756,-0.0056960610672831535
,500.0,,,,1763260219.293031,1165,,500.0,,,185.7691330909729,98601,,
0.0,,621.0,-0.000860065221786499,0.4570254385471344,1763260220.6683793,1172,0.008997076191008091,,0.00024047619081102312,-0.009599447250366211,187.14448142051697,99328,0.0036858506500720978,-0.0013750270009040833
0.0,,620.0,-0.002685355022549629,0.45072484016418457,1763260222.3426268,1181,101.03656768798828,,0.00023993855575099587,2.5331974029541016e-05,188.8187289237976,100224,0.0003568176180124283,-0.004856785759329796
0.0,,619.0,-0.0030889762565493584,0.515625,1763260223.2771883,1186,0.006501706782728434,,0.0002396313357166946,0.0030791759490966797,189.75329041481018,100736,0.00032459571957588196,0.0036728624254465103
0.0078125,,618.0,0.001959852874279022,0.48987436294555664,1763260225.4043758,1197,0.00033333979081362486,,0.0002389400906395167,0.008526742458343506,191.88047790527344,101888,0.003465353511273861,0.023627787828445435
0.025390625,,617.0,0.01958175003528595,0.4784582257270813,1763260228.3627167,1213,0.00021152981207706034,,0.00023794162552803755,-0.35215938091278076,194.83881878852844,103552,0.0043271379545331,-0.008331903256475925
0.0,,617.0,-0.0008212458342313766,0.3452804982662201,1763260228.6474307,1215,550.539794921875,,0.00023786482051946223,0.0005011558532714844,195.1235327720642,103680,0.0009486526250839233,0.012646161019802094
0.0,,616.0,0.005503222346305847,0.4566541314125061,1763260230.7745569,1226,0.009132870472967625,,0.00023717357544228435,0.2740901708602905,197.25065898895264,104832,0.00029358360916376114,-0.0033453786745667458
0.0,,616.0,0.004829153418540955,0.38942164182662964,1763260231.507241,1230,261.4822998046875,,0.00023694316041655838,0.0005488395690917969,197.98334312438965,105216,0.0010516997426748276,0.007062932476401329
,500.0,,,,1763260232.2271488,1234,,500.0,,,198.70325088500977,105601,,
0.00390625,,615.0,-7.287971675395966e-05,0.3743450939655304,1763260234.3161829,1245,0.010629173368215561,,0.00023602150031365454,0.14100861549377441,200.79228496551514,106752,0.0035355156287550926,0.004046049900352955
0.0,,614.0,0.00037543289363384247,0.3930923640727997,1763260236.016623,1254,108.62483978271484,,0.0002354838652536273,0.00020956993103027344,202.49272513389587,107648,0.000268411822617054,0.00012633297592401505
0.013671875,,612.0,-0.014595292508602142,0.4437205493450165,1763260239.3315268,1271,0.0004367335350252688,,0.00023440859513357282,-0.022080063819885254,205.80762887001038,109440,0.008811669424176216,-0.009364042431116104
0.0,,610.0,-0.00010567903518676758,0.41052085161209106,1763260244.6559808,1299,0.006300911772996187,,0.000232718899496831,-0.03983771800994873,211.13208293914795,112256,6.5607950091362e-05,-0.002873016521334648
0.01171875,,606.0,0.018909648060798645,0.44229939579963684,1763260252.5213804,1339,0.004903946537524462,,0.00023026113922242075,0.06574630737304688,218.99748253822327,116352,0.004136040806770325,0.019833672791719437
0.00390625,,606.0,0.00012846291065216064,0.4399958550930023,1763260252.8146505,1340,0.00022704170260112733,,0.00023018433421384543,-0.32174229621887207,219.29075264930725,116480,0.0008897995576262474,0.0019459901377558708
0.005859375,,606.0,-0.00687018409371376,0.45503655076026917,1763260254.4443467,1349,0.0002100539131788537,,0.0002296466991538182,0.09149008989334106,220.92044878005981,117376,0.0056664226576685905,-0.0007375413551926613
0.001953125,,605.0,0.00263223797082901,0.46706444025039673,1763260256.9163547,1363,0.005312519147992134,,0.00022880184405948967,-0.013586163520812988,223.39245676994324,118784,0.0004696818068623543,0.00795933697372675
0.0,,605.0,0.0005889423191547394,0.41902971267700195,1763260257.3292012,1365,0.00010992894385708496,,0.00022864823404233903,0.014770567417144775,223.80530333518982,119040,0.0001661432906985283,-0.006386863999068737
0.037109375,,605.0,0.003316909074783325,0.41786542534828186,1763260258.206635,1370,0.000167505641002208,,0.00022834101400803775,-0.0375521183013916,224.6827371120453,119552,0.004040766507387161,0.02921968139708042
0.0,,605.0,-0.011116955429315567,0.4846634566783905,1763260260.0200405,1380,0.00013971146836411208,,0.00022772657393943518,-0.3072953224182129,226.49614262580872,120576,0.0002144286409020424,0.007633437402546406
,500.0,,,,1763260260.0728345,1381,,500.0,,,226.5489366054535,120601,,
0.0,,604.0,-0.0002548210322856903,0.432008296251297,1763260261.3880892,1388,0.007537508849054575,,0.00022726574388798326,0.0094757080078125,227.86419129371643,121344,0.0010351911187171936,-0.005115130916237831
,500.0,,,,1763260262.5480616,1395,,500.0,,,229.02416372299194,122101,,
0.0,,604.0,0.0014624223113059998,0.47320812940597534,1763260263.4140031,1399,9.360084368381649e-05,,0.00022657449881080538,0.1320282220840454,229.89010524749756,122496,0.0003163181245326996,0.0060594454407691956
,500.0,,,,1763260264.3351908,1405,,500.0,,,230.811292886734,123101,,
0.001953125,,603.0,-0.004492972977459431,0.4752744734287262,1763260269.1979516,1432,0.007012328132987022,,0.00022457756858784705,-0.5190761089324951,235.67405366897583,125824,0.001277947798371315,0.002122260630130768
0.0,,603.0,-0.0031409934163093567,0.4986385703086853,1763260269.4075074,1433,0.0005262253107503057,,0.00022450076357927173,-0.2614706754684448,235.88360953330994,125952,0.0002252049744129181,-0.003406951203942299
0.0,,604.0,0.0021221376955509186,0.5174493193626404,1763260272.798445,1455,108.2632827758789,,0.0002231950784334913,-0.00010418891906738281,239.27454710006714,128128,0.0011436128988862038,0.004333301447331905
0.0,,604.0,-0.00038740038871765137,0.41934314370155334,1763260272.9468358,1456,0.009868334978818893,,0.00022311827342491597,-0.42863452434539795,239.42293787002563,128256,0.001535952091217041,0.006524665281176567
0.0,,604.0,-0.012696199119091034,0.4008449614048004,1763260273.0621872,1457,0.0002877395018003881,,0.00022304146841634065,-0.017978310585021973,239.53828930854797,128384,0.002577323466539383,-0.0071979910135269165
0.0,,607.0,-0.003415055572986603,0.5023919343948364,1763260281.5278502,1514,310.0415344238281,,0.00021958525758236647,0.0001831650733947754,248.00395226478577,134144,0.0001239897683262825,0.0038225082680583
0.00390625,,607.0,0.0058785080909729,0.4605015814304352,1763260282.8294995,1521,0.00019497511675581336,,0.00021912442753091455,0.03885132074356079,249.30560159683228,134912,0.0018854262307286263,-0.011630912311375141
0.0,,607.0,-0.009661899879574776,0.4677369296550751,1763260283.412899,1525,0.007134556770324707,,0.00021889401250518858,-0.08799850940704346,249.88900113105774,135296,0.0011197691783308983,-0.010612000711262226
0.0,,608.0,-0.0006552524864673615,0.48961806297302246,1763260283.6732593,1527,0.00015232263831421733,,0.00021874040248803794,-0.15854036808013916,250.14936137199402,135552,0.00023074913769960403,0.013651113025844097
0.0,,608.0,0.0012313127517700195,0.5309317111968994,1763260283.8424327,1529,0.001716848579235375,,0.00021866359747946262,1.71661376953125e-05,250.31853485107422,135680,0.0003261752426624298,0.003087395802140236
0.001953125,,609.0,0.006176450289785862,0.4911682605743408,1763260284.4000213,1534,0.005229006987065077,,0.00021835637744516134,0.3456524610519409,250.87612342834473,136192,0.0019804472103714943,-0.012767101638019085
0.005859375,,609.0,-0.01132039725780487,0.5309774279594421,1763260284.6663892,1536,0.00019130919827148318,,0.0002182027674280107,-0.2367485761642456,251.1424913406372,136448,0.003289676271378994,-0.009066428057849407
0.0,,610.0,-0.0017813332378864288,0.5486276745796204,1763260285.3313594,1543,168.03756713867188,,0.0002178187423851341,0.00012123584747314453,251.80746150016785,137088,9.720679372549057e-05,-0.002401934005320072
0.001953125,,610.0,-0.011218435131013393,0.5669074654579163,1763260285.59927,1545,0.0005075614899396896,,0.00021766513236798346,-0.10731625556945801,252.0753722190857,137344,0.001807396300137043,-0.005363405682146549
0.00390625,,611.0,7.793307304382324e-05,0.5460835099220276,1763260285.7250917,1546,7.044090307317674e-05,,0.00021758832735940814,-0.08536577224731445,252.20119380950928,137472,0.001901291310787201,0.021295707672834396
0.0,,611.0,-0.0147026926279068,0.5489283800125122,1763260287.3766382,1558,156.1175994873047,,0.00021689708228223026,0.00036776065826416016,253.85274028778076,138624,0.0010132472962141037,-0.010759228840470314
0.005859375,,611.0,-0.008826490491628647,0.534741222858429,1763260287.6024752,1559,0.0068319751881062984,,0.00021682027727365494,0.06492072343826294,254.07857728004456,138752,0.0028404919430613518,-0.01595032401382923
0.013671875,,611.0,-0.0021416842937469482,0.545818567276001,1763260288.2567902,1563,0.006846815347671509,,0.00021658986224792898,-0.32635176181793213,254.73289227485657,139136,0.004807791672646999,-0.021252421662211418
,116.0,,,,1763260288.5748389,1566,,116.0,,,255.050940990448,139361,,
,500.0,,,,1763260292.2837014,1588,,500.0,,,258.7598035335541,141484,,
0.0,,610.0,-0.0015024738386273384,0.47194042801856995,1763260292.4962146,1589,65.84306335449219,,0.0002151305670849979,-0.0003287792205810547,258.97231674194336,141568,0.00034138839691877365,-0.005227374844253063
0.009765625,,610.0,-0.02495821937918663,0.5013235211372375,1763260293.9495053,1597,0.00023162559955380857,,0.00021459293202497065,-0.003760099411010742,260.42560744285583,142464,0.003654676489531994,0.01934061013162136
,500.0,,,,1763260295.4867105,1607,,500.0,,,261.96281266212463,143484,,
0.0,,611.0,0.0030636265873908997,0.519490659236908,1763260295.8176293,1609,0.007606777362525463,,0.00021390168694779277,-0.10202956199645996,262.29373145103455,143616,0.0004670228809118271,-0.0018227100372314453
0.0,,611.0,-0.002495676279067993,0.5835995674133301,1763260295.9422374,1610,0.0002699948672670871,,0.00021382488193921745,0.07201778888702393,262.4183394908905,143744,0.0014551104977726936,0.0023830970749258995
,500.0,,,,1763260296.110918,1612,,500.0,,,262.5870201587677,143984,,
0.0,,613.0,-0.006559655070304871,0.46791085600852966,1763260297.663913,1626,0.0002581620938144624,,0.00021282641682773829,-0.04160475730895996,264.14001512527466,145408,0.0010028313845396042,0.008032402023673058
0.00390625,,615.0,0.010939661413431168,0.4610593020915985,1763260298.9334831,1638,238.71038818359375,,0.0002121351717505604,0.00016170740127563477,265.40958523750305,146560,0.0009971056133508682,0.018341928720474243
0.0,,620.0,0.011132925748825073,0.5095247626304626,1763260305.0965,1687,233.3272705078125,,0.00020913979096803814,-6.723403930664062e-05,271.5726020336151,151552,0.00028851814568042755,0.008623054251074791
0.0,,620.0,-0.0033891666680574417,0.5099477171897888,1763260312.673856,1732,0.0005840343073941767,,0.0002062980056507513,-0.9574954509735107,279.1499581336975,156288,0.0007506655529141426,-0.005328434519469738
0.0,,620.0,0.0025914348661899567,0.5335215330123901,1763260314.6516209,1745,181.99337768554688,,0.0002055299555649981,-0.0002760887145996094,281.1277229785919,157568,0.00017208419740200043,0.0007122121751308441
0.0,,621.0,0.0058970339596271515,0.5067060589790344,1763260315.5581782,1753,0.00040766553138382733,,0.00020499232050497085,-0.8582025766372681,282.0342803001404,158464,0.00024467799812555313,0.00013029109686613083
,500.0,,,,1763260315.582458,1754,,500.0,,,282.05856013298035,158484,,
0.0,,623.0,-0.003018544986844063,0.48475518822669983,1763260316.77268,1765,0.0045771971344947815,,0.00020430107542779297,-0.43071746826171875,283.24878215789795,159616,0.00022348109632730484,-0.0022227568551898003
,500.0,,,,1763260317.0690777,1768,,500.0,,,283.5451798439026,159984,,
0.0,,625.0,-0.007573204580694437,0.4500625729560852,1763260318.1619685,1777,0.00015466415788978338,,0.00020353302534203976,0.026558518409729004,284.6380705833435,160896,0.0008223718032240868,0.010385262779891491
0.0,,630.0,-0.0032031312584877014,0.5962364673614502,1763260322.629841,1818,238.61366271972656,,0.00020107526506762952,-0.0001537799835205078,289.1059432029724,164992,0.0006252434104681015,-0.0011424534022808075
0.0,,630.0,0.00015682727098464966,0.5145193338394165,1763260323.222511,1823,287.0293884277344,,0.00020076804503332824,-0.00022852420806884766,289.6986131668091,165504,7.079821079969406e-05,0.0005261199548840523
0.0,,634.0,-0.007254470139741898,0.5050061941146851,1763260326.4237385,1851,6.901742744958028e-05,,0.00019900152983609587,-0.02782440185546875,292.899840593338,168448,0.0004228353500366211,0.005607049912214279
0.0,,634.0,0.0019189417362213135,0.5391792058944702,1763260326.9811063,1856,0.0001636346714803949,,0.0001986943098017946,0.08638465404510498,293.4572083950043,168960,0.0011155102401971817,0.002363070845603943
0.0,,636.0,0.0036612004041671753,0.5625772476196289,1763260328.3521595,1868,0.00015336400247178972,,0.00019792627426795661,-0.13714361190795898,294.8282616138458,170240,0.0002900799736380577,-0.0034760450944304466
0.0,,636.0,-0.012215295806527138,0.5311814546585083,1763260328.990423,1873,7.895787712186575e-05,,0.00019761905423365533,-0.35090088844299316,295.4665250778198,170752,0.0007750997319817543,-0.016488928347826004
0.0,,636.0,0.007584933191537857,0.47886013984680176,1763260329.6480947,1877,0.005877512972801924,,0.00019738863920792937,0.26618528366088867,296.124196767807,171136,0.000974525697529316,-0.0072993384674191475
0.0,,636.0,0.0014578476548194885,0.4787883758544922,1763260331.1462412,1886,142.85501098632812,,0.00019685100414790213,0.00026094913482666016,297.62234330177307,172032,0.00011030677706003189,-0.004396324045956135
,500.0,,,,1763260332.612868,1895,,500.0,,,299.0889701843262,172984,,
0.0,,636.0,0.0003204820677638054,0.5995351672172546,1763260333.9748905,1903,0.0004057047190144658,,0.00019577573402784765,0.026098012924194336,300.4509925842285,173824,0.00010612327605485916,0.003256884403526783
0.0,,636.0,-0.0015214644372463226,0.5272444486618042,1763260334.4072478,1906,23.691497802734375,,0.000195622124010697,-0.00012969970703125,300.8833498954773,174080,0.0006360951811075211,0.002821722999215126
0.0,,635.0,-0.00355355441570282,0.5691866874694824,1763260336.507581,1918,9.925376070896164e-05,,0.0001948540739249438,-0.5645120143890381,302.98368310928345,175360,0.0004937769845128059,-0.008282606489956379
0.0,,635.0,-0.003908298909664154,0.5370975136756897,1763260336.7469838,1920,231.54617309570312,,0.00019477726891636848,-0.00010097026824951172,303.22308588027954,175488,0.0007156245410442352,0.010139891877770424
0.0,,637.0,0.0016585327684879303,0.5661803483963013,1763260340.1613514,1945,190.03460693359375,,0.00019324116874486208,0.00010573863983154297,306.6374535560608,178048,0.0003813197836279869,0.002138814888894558
,500.0,,,,1763260342.236025,1959,,500.0,,,308.7121272087097,179484,,
0.001953125,,637.0,0.00029902905225753784,0.41612404584884644,1763260344.2822824,1973,368.76531982421875,,0.00019155145855620503,0.003872096538543701,310.75838446617126,180864,0.0014762356877326965,0.006033139303326607
0.009765625,,639.0,-0.001394850667566061,0.557070791721344,1763260345.6709712,1985,0.00027713397867046297,,0.00019078340847045183,-0.5651803016662598,312.1470732688904,182144,0.0024217190220952034,-0.009757708758115768
0.0,,640.0,-0.006123358383774757,0.5292786955833435,1763260346.3433232,1991,0.00018032611114904284,,0.00019039938342757523,-0.7522983551025391,312.81942534446716,182784,0.0004303883761167526,-0.0029736701399087906
0.0,,641.0,0.0050222501158714294,0.4414531886577606,1763260347.3809533,2002,237.28622436523438,,0.00018978494335897267,-0.00021219253540039062,313.8570554256439,183808,0.0002840450033545494,-0.000462493859231472
0.0,,641.0,-0.0005584359169006348,0.4832984507083893,1763260347.886343,2007,270.4063415527344,,0.0001894777233246714,-1.3232231140136719e-05,314.3624451160431,184320,0.0006810883060097694,-0.0017187399789690971
,500.0,,,,1763260348.8599715,2016,,500.0,,,315.33607363700867,185294,,
0.0,,643.0,-0.0011422708630561829,0.5447875261306763,1763260349.224489,2019,0.00032324905623681843,,0.00018870967323891819,-0.3623676300048828,315.7005910873413,185600,0.00018308032304048538,-0.0053252121433615685
0.005859375,,643.0,-0.035264752805233,0.47779613733291626,1763260349.769697,2024,0.00017823408416006714,,0.0001884024532046169,-0.29688704013824463,316.24579906463623,186112,0.004739030264317989,0.036968450993299484
0.0,,644.0,-0.0010278411209583282,0.4296687841415405,1763260350.0251076,2027,317.1053161621094,,0.00018824884318746626,-0.00011110305786132812,316.50120973587036,186368,0.0003476375713944435,-0.00327941682189703
0.0,,644.0,-0.004327341914176941,0.5056271553039551,1763260350.2713938,2029,0.0004686909378506243,,0.00018809523317031562,-0.1598961353302002,316.7474958896637,186624,0.00043175648897886276,-0.0003481237217783928
0.0,,645.0,-0.021282298490405083,0.48142367601394653,1763260350.8675883,2034,0.00016647596203256398,,0.00018778801313601434,-0.09351539611816406,317.3436903953552,187136,0.0011137435212731361,-0.002104855142533779
0.0,,645.0,-0.004214104264974594,0.444389671087265,1763260352.3689084,2045,0.00012053990212734789,,0.00018709676805883646,0.10679048299789429,318.8450105190277,188288,0.0011140545830130577,-0.0013968655839562416
